Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
2,32,1,1,0,5,0,1,15,0,6,0,5,1,72,5,0,0,0,0,240,5.5,3,3,3,0,4,8,9,4,4,1,150000,3,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,42,1,0,0,4,1,1,12,1,3,1,5,1,63,2,1,0,0,1,60,5.5,4,2,5,0,2,10,10,5,4,1,90000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,41,0,0,0,4,1,1,9,1,3,1,4,1,48,5,0,0,0,0,120,6.5,2,4.5,1,0,3,10,10,4,5,1,90000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,37,0,0,0,6,0,1,6,3,3,1,5,1,5,2,0,0,0,0,30,4.5,4,4.5,4.5,0,2,9,8,3,5,1,50000,1,3,44968,17083.30658,3.088532676,0.12379842,0.7510208
2,35,1,1,1,4,0,1,9,4,0,1,5,1,70,2,0,0,0,0,120,2.5,3,1,3,0,2,8,10,3,4,1,50000,2,3,44968,17083.30658,3.088532676,0.12379842,0.7510208
2,35,1,0,0,4,0,1,9,0,3,1,5,1,80,2,1,0,1,1,0,7.75,5,5,5,0,5,0,10,3,4,0,80000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,35,0,0,0,4,0,1,6,0,3,1,3,1,56,1,0,1,0,0,120,5.75,4,3,4,0,3,8,8,3,4,0,80000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,55,1,1,0,4,0,1,9,1,3,1,4,1,56,2,0,0,1,0,60,6,2,2.5,5,0,4,5,5,3,4,1,75000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,38,1,1,0,6,0,1,9,4,9,1,4,1,70,1,1,0,0,0,480,4.5,1,1,4,0,3,10,10,5,2,0,25000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,34,0,1,0,6,0,1,0,4,9,1,4,1,40,2,0,0,1,1,240,4.5,3,5,4,0,2,10,10,1,4,0,25000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,42,1,0,0,1,0,1,9,4,0,0,5,1,80,2,0,1,1,0,150,3.5,3,3,4.5,0,4,10,10,5,3,1,100000,4,2,73675,16881.64321,2.421858727,0.13775457,0.7992298
2,34,0,1,1,4,1,1,16,4,0,1,5,2,40,2,1,0,0,1,120,6,5,4.5,5,0,4,7,3,3,4,1,120000,3,3,44968,17083.30658,3.088532676,0.12379842,0.7510208
1,48,0,1,0,3,1,1,12,1,3,1,4,1,50,5,0,0,0,0,30,5.75,3,3,4,0,3,8,6,3,4,1,180000,4,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
1,49,1,1,1,3,1,1,15,1,3,1,5,2,40,5,0,0,1,1,240,6.25,5,2,3,0,5,10,10,3,4,1,180000,4,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,42,1,1,0,2,1,1,6,1,3,1,5,1,84,2,1,0,1,0,0,4.75,3,1,3,0,3,9,10,1,4,1,48000,2,2,51096,17592.73959,1.88631103,0.15571717,0.7563919
2,41,0,1,0,2,1,1,9,1,3,1,5,1,96,2,0,0,1,0,120,3.25,1,1,4.5,0,2,10,5,1,3,1,48000,2,2,51096,17592.73959,1.88631103,0.15571717,0.7563919
2,55,1,1,0,2,0,1,9,2,3,1,5,1,84,4,0,0,0,0,30,5,1,5,5,0,3,5,5,3,4,0,150000,4,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,43,0,1,0,4,1,1,12,4,6,1,5,1,70,2,1,0,0,0,180,4.25,3,4,2.5,0,4,5,5,3,4,1,45000,1,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,47,1,1,0,4,1,1,6,4,6,1,3,1,72,5,0,1,1,1,0,3.5,3,3.5,5,0,3,8,5,5,4,1,45000,1,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
1,42,1,1,1,3,1,1,16,3,4,0,3,2,60,5,0,0,0,0,300,3.25,2,5,1,0,1,10,4,3,4,1,130000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,58,1,1,1,3,1,1,15,9,1,1,4,2,40,5,0,0,0,0,120,5.75,3,1.5,2,0,3,8,6,3,4,1,250000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,49,0,1,0,3,1,1,16,9,1,1,4,2,40,5,0,0,0,0,180,7,3,3,4,0,4,5,5,3,3,1,250000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
1,41,0,1,0,3,1,1,16,1,1,1,2,2,40,5,0,1,1,0,360,4.5,2,3.5,2,0,5,8,8,3,5,1,180000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,36,1,1,0,6,0,1,6,0,10,1,5,2,40,5,1,1,1,1,360,8.75,4,1,4,0,3,6,5,3,4,1,150000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,50,1,1,0,2,1,1,15,0,1,1,3,2,26,5,0,0,0,0,30,5,2,3.5,2.5,0,4,6,6,2,4,1,120000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
1,39,0,1,0,3,1,1,12,3,0,0,4,1,56,2,1,1,1,0,60,4.75,1,2,1.5,0,4,10,10,3,4,1,130000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,42,1,1,0,3,0,0,12,3,0,1,4,1,30,0,0,0,1,0,300,4.5,3,2.5,3.5,0,2,5,3,2,4,1,130000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
1,43,1,1,0,3,1,1,12,1,4,1,5,1,80,2,0,0,0,0,120,0.5,2,3,1,0,1,9,5,3,2,1,180000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
1,42,0,1,0,3,1,1,16,1,4,1,4,1,60,2,1,1,1,0,120,4.5,2,1.5,4,0,3,4,2,3,2,1,180000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,40,1,1,0,4,1,1,15,1,0,1,5,1,10,2,1,0,0,0,120,5,4,4,2,0,1,5,5,3,2,1,150000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
1,56,1,1,0,2,1,1,9,5,3,0,5,1,4,2,0,0,1,1,0,4.5,3,2,1,0,3,0,7,3,2,1,240000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,55,1,1,0,2,1,1,9,3,7,1,5,1,10,2,0,0,0,1,60,5.75,4,2,2,0,4,10,10,3,4,1,140000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,60,1,1,0,3,1,1,9,0,3,1,5,1,35,2,0,0,0,0,0,6.5,3,2,4,0,4,8,8,3,5,1,170000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,42,1,1,1,4,1,1,16,2,0,1,4,2,35,5,0,0,1,0,240,6.25,4,4,3.5,0,2,8,7,3,4,1,370000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,44,0,1,0,4,1,1,16,2,0,1,4,2,35,5,0,0,1,0,120,6,4,1.5,3,0,4,8,7,3,4,1,370000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,47,0,1,0,3,1,1,12,2,0,1,4,1,54,5,0,0,1,0,120,7.5,1,2.5,4,0,3,10,10,5,5,1,120000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
1,49,1,1,0,3,1,1,12,2,0,1,5,0,0,2,0,0,0,1,120,5.5,4,4,4,0,4,8,8,3,3,1,120000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,40,0,0,0,6,0,1,9,1,0,1,4,1,84,5,0,0,0,0,60,3.75,3,2.5,3,0,3,10,10,4,5,1,200000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,41,1,0,0,6,0,1,9,1,0,1,5,1,96,2,1,1,1,1,30,7.5,3,4.5,4.5,0,2,10,10,3,4,1,200000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,45,1,0,0,4,0,1,9,0,3,1,5,1,96,2,0,0,1,1,360,4.5,3,3,3,0,4,5,5,3,5,1,200000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,45,0,0,0,4,0,1,6,0,3,1,5,0,0,2,0,0,0,1,0,6.75,3,3.5,3,0,4,7,6,3,4,1,200000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
1,58,1,0,0,8,0,1,9,0,0,1,5,1,60,2,0,0,0,0,0,5,4,3.5,4.5,0,3,5,6,3,4,1,150000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,33,1,0,0,8,0,1,12,1,3,1,5,1,40,4,1,0,0,0,3,4,3,4,4,0,2,5,5,4,2,1,150000,3,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,35,1,0,0,6,0,1,9,3,6,1,5,1,48,5,1,1,1,1,240,6,5,5,3.5,0,3,10,10,3,4,1,70000,2,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,42,0,0,0,6,0,1,6,2,6,1,5,1,24,1,0,0,1,0,0,4.5,4,3,4,0,4,7,5,5,5,1,65000,2,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,44,1,0,0,6,0,1,12,2,6,1,5,1,63,1,1,0,1,0,180,3.25,3,3,4,0,3,5,5,3,4,1,65000,2,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
1,51,1,1,0,3,1,1,12,6,3,1,5,1,28,2,0,0,0,0,360,8.25,1,3,5,0,4,8,8,1,5,1,140000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,45,0,1,0,3,1,1,15,6,3,1,4,1,42,2,0,1,1,1,360,4.75,3,3,1,0,3,5,5,3,4,1,140000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,59,1,1,0,2,1,1,12,1,0,1,5,1,40,5,0,0,1,1,120,7.5,3,3,3,0,4,5,2,3,3,1,100500,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,36,1,0,0,2,0,1,9,0,0,1,5,1,60,5,1,0,1,0,720,5,3,4.5,3,0,4,7,10,1,2,0,120000,4,2,73675,16881.64321,2.421858727,0.13775457,0.7992298
2,36,0,0,0,2,0,1,9,0,0,1,4,1,60,5,1,1,1,1,210,6,3,2.5,3,0,4,7,7,3,4,0,120000,4,2,73675,16881.64321,2.421858727,0.13775457,0.7992298
1,54,1,1,0,2,1,1,9,1,0,0,5,2,40,5,0,0,0,0,120,3.25,3,3,3,0,4,10,6,3,4,1,100000,4,1,119235,20028.09978,1.826555931,0.09558768,0.6302288
2,34,1,1,0,3,0,1,9,2,0,0,5,1,70,5,1,0,1,1,120,6.5,2,5,5,0,3,5,1,3,4,1,80000,3,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,45,1,1,0,2,1,1,15,4,3,1,5,1,42,5,0,0,0,0,120,5,2,5,1,0,3,6,8,3,2,0,120000,4,2,73675,16881.64321,2.421858727,0.13775457,0.7992298
2,34,0,1,0,3,1,1,16,0,0,1,4,2,40,5,0,0,1,0,480,4.5,3,4.5,1.5,0,3,5,8,3,4,1,200000,4,2,73675,16881.64321,2.421858727,0.13775457,0.7992298
2,32,0,1,0,3,1,1,15,0,0,1,4,1,40,5,1,1,0,0,240,3,3,3.5,1.5,0,3,8,7,3,2,1,150000,4,2,51096,17592.73959,1.88631103,0.15571717,0.7563919
2,33,0,1,0,3,1,1,6,11,3,1,5,1,30,3,0,1,1,0,30,7.5,3,1,5,0,4,10,2,5,4,0,70000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,44,1,1,0,3,1,1,9,11,3,1,5,1,96,2,1,0,0,0,180,3.75,3,3.5,4,0,3,5,5,3,4,0,70000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
1,31,0,1,0,3,1,1,15,5,0,1,4,1,40,5,1,1,1,1,300,4.25,2,2,2.5,0,2,8,7,3,4,1,180000,4,1,144390,17500.14093,2.112546514,0.09903553,0.7959039
1,31,1,1,0,3,1,1,9,1,3,1,5,2,60,5,0,0,1,0,180,8,3,3.5,4.5,0,4,6,6,1,3,0,60000,2,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,29,0,1,0,3,1,1,15,0,0,1,3,1,42,5,0,1,0,0,330,2.75,2,4,1.5,0,1,8,6,3,4,0,150000,4,1,118496,18272.43424,1.897191535,0.10366239,0.777209
2,34,0,0,0,7,1,1,16,1,3,1,5,1,36,5,0,0,0,0,180,6.5,2,4,1,0,4,7,6,3,2,1,480000,4,1,118496,18272.43424,1.897191535,0.10366239,0.777209
1,32,1,1,1,3,1,1,12,2,0,1,5,1,60,2,0,1,1,0,180,3.5,3,1,5,0,3,7,1,3,4,1,150000,4,2,51096,17592.73959,1.88631103,0.15571717,0.7563919
2,36,0,1,1,4,1,1,16,1,1,1,5,2,60,5,0,1,0,0,300,5.75,4,1,5,0,5,10,10,3,3,1,120000,3,2,51096,17592.73959,1.88631103,0.15571717,0.7563919
2,33,0,1,0,6,1,1,15,14,3,1,5,2,47,2,0,0,0,0,120,5,1,4,4,0,4,9,9,3,5,1,180000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,32,0,1,0,4,0,1,9,0,0,1,4,1,48,5,0,0,0,0,120,4.5,3,4,4.5,0,3,8,6,5,4,0,120000,3,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,32,0,0,0,4,0,1,9,1,0,0,5,0,0,1,0,0,0,0,120,5.25,2,2.5,5,0,1,5,0,4,4,1,40000,1,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
1,32,0,1,0,2,0,1,9,2,0,0,4,1,42,2,0,0,1,0,240,4,3,3,4,0,4,5,6,4,3,1,120000,4,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,29,0,0,0,4,0,1,6,2,3,1,5,0,0,1,0,0,1,1,0,5.25,3,4,5,0,4,10,10,5,4,0,50000,1,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
1,41,0,1,0,3,0,1,15,2,3,1,4,1,45,5,0,1,0,0,30,3.5,2,2,3,0,2,7,5,3,4,0,100000,3,1,118496,18272.43424,1.897191535,0.10366239,0.777209
2,36,0,1,0,4,0,1,12,8,6,1,4,0,0,2,1,0,0,1,120,5.75,3,2,3,0,4,6,5,3,4,1,300000,4,1,118496,18272.43424,1.897191535,0.10366239,0.777209
2,59,1,1,1,6,0,1,9,5,3,1,5,2,70,2,0,0,1,0,0,5.5,4,2.5,3.5,0,3,7,7,5,5,1,80000,3,2,92059,14756.79329,2.162768278,0.1100153,0.8534598
2,33,1,1,0,6,0,1,9,1,0,1,4,1,66,3,1,0,1,0,120,5.5,2,1.5,3,0,4,7,5,3,4,1,80000,3,2,92059,14756.79329,2.162768278,0.1100153,0.8534598
2,37,1,1,1,6,0,1,19,0,3,1,3,2,40,2,1,0,1,0,120,3.75,3,3.5,1,0,4,7,7,3,2,1,200000,3,1,126829,13589.35053,2.153799976,0.11317992,0.8093352
2,46,1,1,0,4,0,1,6,1,0,1,5,1,20,2,0,0,1,0,120,7.75,4,2,4,0,4,8,8,4,4,1,110000,3,1,126829,13589.35053,2.153799976,0.11317992,0.8093352
2,45,0,1,0,4,0,1,6,1,0,0,3,1,84,1,0,0,0,0,0,5,1,1,5,0,3,10,5,3,4,1,110000,3,1,126829,13589.35053,2.153799976,0.11317992,0.8093352
2,57,1,1,0,3,0,1,9,1,3,1,5,1,84,2,0,0,0,0,30,5,4,2.5,3.5,0,4,8,8,4,4,0,170400,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
1,35,0,1,0,3,1,1,16,1,1,1,3,1,42,5,0,0,1,0,120,6.5,4,2,3.5,0,4,5,5,3,4,0,150000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
3,55,1,0,0,2,0,1,0,3,0,1,3,1,15,1,0,0,0,0,20,2,1,3,3,0,2,8,8,2,3,1,13000,1,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,42,0,0,0,5,0,1,9,1,0,1,3,1,42,1,0,1,1,1,120,4.5,3,2.5,4.5,0,4,6,5,3,3,0,80000,2,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
1,32,0,1,0,3,1,1,12,2,3,0,2,1,77,5,0,0,1,0,480,3.75,1,2,4,0,4,10,10,4,4,1,60000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,60,1,0,0,7,0,1,9,4,3,1,3,1,40,2,0,0,0,0,0,2.75,3,3,4,0,3,3,1,1,2,1,170000,3,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
2,32,0,0,0,7,0,1,9,2,0,1,4,0,0,0,1,0,0,0,120,6.25,2,1,4.5,0,3,1,3,3,4,1,170000,3,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
3,41,0,1,0,3,0,1,9,8,0,1,3,1,56,1,0,0,0,0,180,6.25,3,1,4,0,3,8,6,4,3,0,65000,2,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,53,1,1,0,1,0,1,12,2,6,1,5,1,72,3,0,0,0,0,180,5.75,2,2,2,0,4,7,5,3,4,0,40000,4,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,37,1,1,0,8,1,1,12,5,0,1,5,2,63,2,1,0,0,0,60,5.75,3,3,5,0,2,5,6,2,3,1,20000,1,3,67777,14228.15859,2.315392031,0.13139986,0.5970018
2,35,1,0,0,6,0,1,6,2,0,1,4,1,30,2,0,0,1,0,150,6.25,2,2,3,0,3,7,8,3,4,0,100000,2,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
3,37,0,0,0,6,0,1,6,2,0,1,4,1,48,5,0,0,1,0,180,5.25,2,3.5,3,0,2,5,6,4,4,0,100000,2,2,62106,10784.79538,2.058298123,0.14573039,0.7231667
1,48,0,0,0,3,0,0,9,1,0,1,4,1,10,2,0,0,0,0,60,4.5,3,3.5,3,0,4,7,7,3,4,1,60000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,35,1,1,0,5,0,1,9,0,3,1,2,1,63,2,1,1,0,0,200,0.75,1,5,1.5,0,3,10,5,1,3,1,100000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,38,1,0,0,6,0,1,9,4,0,0,5,1,70,2,1,0,1,0,120,3.75,1,2,2,0,2,8,8,3,3,1,100000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,34,0,0,0,6,0,0,9,4,0,1,5,0,0,2,0,0,0,0,120,4,2,4,2.5,0,4,8,9,3,4,1,100000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
1,52,1,0,0,5,0,1,9,6,9,1,5,1,6,2,0,1,0,1,20,4.75,3,4,5,0,2,10,10,3,5,1,23500,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,50,1,0,0,4,0,1,6,2,6,1,5,1,70,2,1,0,1,1,60,5,1,3,3,0,3,0,10,1,5,1,5000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,48,0,0,0,4,0,1,0,2,6,1,4,1,63,2,0,0,0,0,90,5.5,2,2.5,4,0,3,6,4,1,2,1,5000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,46,1,0,1,6,0,1,15,3,6,1,5,1,10,0,0,0,0,0,120,3.75,3,3.5,2,0,2,7,0,1,4,1,17000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,43,0,0,0,6,0,1,9,3,6,1,5,1,42,2,0,0,0,0,300,2.25,3,2,4.5,0,3,4,5,5,3,1,17000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,36,1,0,0,6,0,1,9,1,3,1,5,1,70,5,1,0,0,0,60,2.5,1,3.5,5,0,2,10,10,4,4,1,15000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,35,0,0,0,6,0,1,6,1,3,1,5,1,28,2,1,1,0,1,60,1.5,2,2,2,0,3,3,3,4,3,1,15000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
3,31,1,1,0,7,0,0,12,2,4,1,5,2,90,5,1,1,0,1,180,5.25,2,1,4,0,4,8,6,4,3,1,150000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,41,1,1,1,2,0,1,9,8,3,0,5,0,0,5,0,0,0,0,100,5.25,3,2,3,0,4,5,5,4,4,1,200000,4,3,67777,14228.15859,2.315392031,0.13139986,0.5970018
2,44,0,1,0,6,0,0,6,2,0,1,5,1,49,2,0,0,1,1,120,6.25,3,2.5,5,0,4,8,8,2,4,1,80000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,46,1,1,0,6,0,1,6,2,0,1,4,1,16,2,1,0,1,1,120,7.25,3,2,2.5,0,3,8,7,3,4,1,80000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,45,0,1,0,6,0,1,6,3,0,1,4,1,56,3,1,0,1,1,0,6.25,3,3,4,0,3,8,8,3,3,1,170000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,58,1,1,0,6,0,0,6,0,0,1,5,1,60,2,0,0,0,0,0,3,1,2.5,2,0,3,2,2,3,4,1,70000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,36,1,1,0,6,0,1,9,1,3,1,5,1,70,2,0,0,1,0,0,4,3,1,2,0,2,5,6,1,4,1,70000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,37,0,1,0,6,0,0,12,1,3,1,5,2,40,5,1,1,0,0,120,4.75,4,1,4.5,0,3,2,3,3,4,1,70000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,58,1,1,0,7,0,1,0,3,6,1,5,0,0,2,0,0,0,0,120,3.25,2,3,3,0,2,8,6,1,4,1,203000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,34,0,1,0,7,0,0,9,1,0,1,4,1,30,2,1,0,0,1,120,8,3,3,4,0,3,8,9,3,4,1,203000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
3,57,1,1,0,3,0,0,9,1,0,1,5,1,21,2,0,0,0,0,120,1.25,2,5,2,0,3,5,5,1,4,1,15000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
3,40,0,1,0,6,0,1,6,1,0,1,4,0,0,3,1,0,0,0,0,5.5,1,4,3.5,0,3,6,6,1,4,1,80000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,41,1,1,0,6,0,1,6,1,0,1,4,1,96,3,1,0,1,1,120,4.25,3,4.5,3,0,2,10,8,1,3,1,80000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,46,1,1,0,3,0,1,9,2,0,1,3,1,50,2,0,0,1,1,120,3.5,2,3,3,0,3,5,6,1,1,1,50000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
1,44,0,1,0,3,0,1,9,2,0,1,3,1,40,2,0,1,1,0,120,4.25,1,3,3,0,4,5,4,3,4,1,50000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
1,59,1,1,0,3,0,0,0,1,6,0,5,1,49,1,0,0,0,0,0,3.75,3,4,3,0,4,5,5,3,4,1,50000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
1,45,1,1,0,5,1,0,16,3,7,1,3,2,45,5,1,1,1,1,120,4.5,3,3,3.5,0,5,8,7,3,1,1,90000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
1,46,0,1,0,4,0,1,6,3,0,1,5,1,84,2,0,0,0,0,60,3.25,3,4,3,0,2,3,5,3,4,0,65000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,49,1,1,0,4,0,0,6,3,0,1,1,1,56,1,0,0,0,0,0,4.25,1,5,1,0,3,5,8,1,4,0,65000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,44,1,0,0,6,0,0,9,3,0,0,5,1,84,2,1,0,1,1,60,2.5,3,5,5,0,3,10,10,5,1,1,40000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,47,0,0,0,6,0,0,9,3,0,0,5,1,63,2,0,0,0,1,0,3,2,3,5,0,1,6,6,3,1,1,40000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,49,1,0,0,5,0,0,9,2,0,1,5,1,30,2,0,0,1,0,0,6.5,3,2,2.5,0,5,3,5,3,4,1,60000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
1,47,0,0,0,5,0,0,9,2,0,1,5,2,56,2,0,0,0,0,60,4.5,1,3.5,4.5,0,4,6,1,3,4,1,60000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
1,49,1,0,0,3,0,0,12,0,6,1,5,1,42,2,0,1,1,1,30,4.5,2,5,1.5,0,4,5,5,3,4,1,60000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,49,0,0,0,3,0,0,6,0,6,1,5,2,45,4,0,1,1,0,0,5,3,5,2,0,3,8,5,3,4,1,60000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,49,0,0,0,4,0,0,6,2,0,1,3,1,28,2,0,0,1,1,180,4.5,3,3,4.5,0,3,5,5,2,4,1,70000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,39,1,0,0,6,0,0,9,1,3,1,5,1,70,1,0,1,0,0,40,4.25,3,5,3,0,3,10,10,2,3,1,20000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,38,0,0,0,6,0,0,6,1,3,1,5,1,10,1,0,0,0,0,60,3.75,1,2,5,0,3,5,5,3,4,1,20000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
3,59,1,0,0,6,0,0,9,3,9,1,5,1,84,2,0,0,0,0,120,6.25,3,3,5,0,3,5,5,3,2,1,80000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,37,1,0,1,6,0,0,9,3,3,1,5,1,30,2,1,0,1,1,180,4.25,3,1,2.5,0,3,7,5,5,3,1,80000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,40,0,0,0,4,0,0,9,2,3,1,5,1,12,2,0,0,1,1,180,8,4,4,5,0,4,10,10,3,5,0,40000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,42,1,0,1,4,0,0,12,2,3,1,5,1,35,2,0,0,1,0,120,6.5,3,2,3,0,2,7,8,4,4,0,40000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,39,0,0,0,7,0,0,9,2,0,1,3,2,20,3,1,1,1,1,180,6.25,4,3,2.5,0,3,8,6,1,5,1,100000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
3,41,1,0,0,7,0,0,9,2,0,1,5,1,84,2,1,0,1,1,180,5.5,5,5,5,0,1,10,10,1,4,1,100000,2,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,59,1,0,0,6,0,0,9,2,0,1,5,1,20,2,0,0,0,0,120,4.5,4,2.5,4,0,4,4,5,3,5,1,30000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
3,36,1,0,0,7,0,0,9,2,0,1,5,1,60,2,0,0,1,1,0,5.75,3,3,3,0,4,5,5,5,4,1,30000,1,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,57,1,0,0,5,0,0,9,2,3,1,5,1,56,2,0,0,0,0,120,5.5,3,3,5,0,3,10,10,5,4,1,50000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
2,32,1,0,0,5,0,0,6,3,0,1,3,1,70,3,1,1,1,0,180,4.25,3,1,3,0,2,6,5,3,3,1,50000,3,1,56995,12541.2938,2.131687668,0.1480602,0.7503421
