Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,fam_eduratio,house,fam_income,fam_income_rel,area,reg_svc,reg_urgap,reg_edu
2,25,1,0,0,3,0,1,12,0,0,1,5,1,56,2,0,0,0,0,120,6.00 ,3,1.00 ,5.00 ,0,5,5,5,5,4,0.025 ,0,43000,2,1,14918.8230 ,2.210 ,31.1300 
2,59,1,0,0,5,0,1,6,1,0,1,5,0,0,2,0,0,0,0,30,3.75 ,1,3.00 ,3.00 ,0,3,10,10,1,4,0.136 ,1,26500,1,1,14918.8230 ,2.210 ,31.1300 
2,35,1,0,0,5,0,1,9,2,0,1,5,1,10,2,1,0,0,1,160,3.50 ,3,3.00 ,3.00 ,0,3,6,5,4,4,0.136 ,1,26500,1,1,14918.8230 ,2.210 ,31.1300 
1,36,1,0,0,5,0,1,9,1,3,1,1,1,84,1,1,1,1,1,240,5.25 ,3,5.00 ,4.50 ,0,3,10,7,3,4,0.032 ,1,50000,2,1,14918.8230 ,2.210 ,31.1300 
1,51,1,0,0,2,0,1,9,3,3,1,5,1,10,2,0,0,0,0,60,4.00 ,3,2.00 ,3.00 ,0,4,10,8,3,4,0.000 ,1,40000,2,1,14918.8230 ,2.210 ,31.1300 
2,56,1,0,0,3,0,0,9,7,0,1,5,2,30,2,0,0,0,0,120,5.75 ,3,3.00 ,3.00 ,0,4,8,3,3,4,0.000 ,0,50000,2,1,14918.8230 ,2.210 ,31.1300 
2,49,0,0,0,3,0,1,9,7,0,1,5,0,0,2,0,0,1,1,30,8.00 ,4,2.00 ,4.00 ,0,4,7,8,3,5,0.000 ,0,50000,2,1,14918.8230 ,2.210 ,31.1300 
2,36,0,1,0,4,0,1,9,1,0,1,5,0,0,2,1,0,1,0,3,3.75 ,3,4.00 ,4.00 ,1,3,8,7,3,4,0.000 ,1,150000,3,1,14918.8230 ,2.210 ,31.1300 
1,49,0,1,0,2,1,0,9,0,0,1,5,1,70,5,0,0,0,0,120,6.75 ,2,1.50 ,4.00 ,0,3,8,8,3,4,0.000 ,1,100000,4,1,14918.8230 ,2.210 ,31.1300 
1,49,1,1,0,2,1,1,9,0,0,1,5,1,70,2,0,0,0,0,120,5.75 ,3,3.00 ,5.00 ,0,5,10,10,4,3,0.000 ,1,100000,4,1,14918.8230 ,2.210 ,31.1300 
1,49,1,1,0,4,1,1,6,4,6,1,5,1,42,1,1,0,0,0,180,5.50 ,1,3.50 ,1.00 ,0,3,7,6,3,5,0.200 ,1,45000,2,1,14918.8230 ,2.210 ,31.1300 
1,45,0,1,0,4,1,1,12,4,6,0,4,2,56,1,0,1,0,0,120,6.00 ,1,3.50 ,3.00 ,0,4,8,5,1,5,0.200 ,1,45000,2,1,14918.8230 ,2.210 ,31.1300 
3,34,0,1,0,5,0,0,15,1,9,1,4,0,0,2,0,1,1,0,60,3.75 ,3,4.00 ,3.00 ,0,3,5,6,3,4,0.100 ,1,100000,2,1,14918.8230 ,2.210 ,31.1300 
3,35,1,1,0,5,0,0,6,1,9,0,4,1,56,1,0,0,1,0,120,3.00 ,3,1.00 ,3.50 ,1,5,5,0,4,4,0.100 ,1,100000,2,1,14918.8230 ,2.210 ,31.1300 
2,51,1,1,0,3,0,1,9,0,0,1,4,1,70,1,0,0,1,0,120,5.25 ,2,4.00 ,4.00 ,0,4,8,8,3,5,0.000 ,1,35000,1,1,14918.8230 ,2.210 ,31.1300 
1,57,1,1,1,2,0,1,9,0,9,0,5,1,84,2,0,0,0,0,0,3.75 ,3,3.50 ,3.50 ,0,3,10,10,4,4,0.000 ,1,20000,2,1,14918.8230 ,2.210 ,31.1300 
1,56,1,1,1,2,0,1,9,0,3,1,5,1,84,2,0,0,0,0,120,5.00 ,3,5.00 ,5.00 ,0,5,5,5,3,4,0.000 ,1,20000,3,1,14918.8230 ,2.210 ,31.1300 
1,51,1,1,0,2,0,0,0,2,9,0,5,1,60,2,0,0,0,0,0,6.50 ,2,2.00 ,4.50 ,1,3,10,5,5,4,0.000 ,1,32000,2,1,14918.8230 ,2.210 ,31.1300 
2,41,1,1,0,5,0,1,9,3,9,1,3,1,28,1,1,1,0,1,9,5.00 ,1,2.50 ,2.50 ,0,5,5,2,4,4,0.333 ,1,86000,2,1,14918.8230 ,2.210 ,31.1300 
2,44,0,1,0,5,0,1,0,3,9,1,5,1,88,3,0,0,0,0,60,8.25 ,2,4.00 ,3.00 ,0,4,9,8,1,5,0.333 ,1,86000,2,1,14918.8230 ,2.210 ,31.1300 
1,49,1,1,0,2,0,1,6,14,3,1,5,1,84,2,0,0,1,0,120,7.00 ,2,2.00 ,3.00 ,0,4,10,5,4,5,0.000 ,1,75000,3,1,14918.8230 ,2.210 ,31.1300 
2,60,1,1,0,3,0,1,9,0,0,1,5,0,0,1,0,0,0,0,30,4.75 ,3,4.00 ,3.00 ,0,3,10,8,4,4,0.000 ,1,50000,2,1,14918.8230 ,2.210 ,31.1300 
2,59,1,1,0,2,0,1,6,0,6,1,5,1,63,2,0,0,1,1,0,7.25 ,5,3.00 ,3.00 ,0,5,0,5,5,5,0.000 ,1,70000,3,1,14918.8230 ,2.210 ,31.1300 
1,33,1,1,0,5,0,1,9,0,0,1,1,1,55,1,1,0,0,0,300,4.00 ,3,2.50 ,2.00 ,0,3,10,6,3,4,0.300 ,1,150000,3,1,14918.8230 ,2.210 ,31.1300 
2,52,1,1,0,3,0,1,9,0,9,1,4,1,63,1,0,0,0,0,120,5.00 ,2,2.50 ,4.00 ,0,4,9,5,3,4,0.000 ,1,59200,3,1,14918.8230 ,2.210 ,31.1300 
2,60,1,1,0,5,0,1,9,1,3,1,5,1,60,2,0,0,0,0,180,4.75 ,2,5.00 ,3.00 ,0,3,5,5,3,3,0.060 ,0,160000,3,1,14918.8230 ,2.210 ,31.1300 
2,46,1,1,0,4,0,1,0,2,9,1,5,1,63,1,0,0,0,0,180,6.00 ,3,3.50 ,3.50 ,0,3,10,10,4,5,0.111 ,0,96000,3,1,14918.8230 ,2.210 ,31.1300 
2,44,0,1,0,4,0,0,9,2,9,1,5,1,63,5,1,1,1,0,120,8.75 ,4,4.00 ,4.50 ,0,4,8,8,5,4,0.111 ,0,96000,3,1,14918.8230 ,2.210 ,31.1300 
2,49,1,1,0,6,0,1,9,1,3,1,5,1,35,2,0,0,0,0,0,6.25 ,3,1.00 ,5.00 ,0,4,10,0,3,4,0.000 ,1,140000,2,1,14918.8230 ,2.210 ,31.1300 
2,50,1,1,1,3,1,1,15,0,1,1,5,2,70,5,0,0,0,0,240,3.25 ,3,1.00 ,4.50 ,0,4,6,7,3,4,0.600 ,1,200000,4,1,14918.8230 ,2.210 ,31.1300 
2,60,1,1,1,3,1,1,15,2,3,0,5,2,40,2,0,0,0,0,120,5.25 ,4,1.00 ,4.00 ,0,3,10,8,4,2,0.000 ,1,150000,4,1,14918.8230 ,2.210 ,31.1300 
4,48,1,1,1,3,1,1,19,0,3,1,5,2,40,5,0,0,0,0,120,3.25 ,4,5.00 ,5.00 ,0,3,10,8,3,4,0.150 ,1,250000,4,1,14918.8230 ,2.210 ,31.1300 
2,41,0,1,0,3,1,1,12,1,3,1,4,1,70,1,0,0,0,0,600,5.50 ,2,4.00 ,3.50 ,0,3,10,6,1,4,0.167 ,1,200000,4,1,14918.8230 ,2.210 ,31.1300 
2,35,1,1,0,4,1,0,15,7,1,0,5,1,50,5,1,0,0,0,720,5.00 ,3,1.00 ,4.00 ,0,4,5,3,3,5,0.233 ,0,155000,3,1,14918.8230 ,2.210 ,31.1300 
1,50,1,1,0,3,1,1,12,1,3,1,5,1,40,5,0,0,0,0,120,7.00 ,3,4.00 ,5.00 ,0,3,8,5,1,4,0.300 ,1,40000,2,1,14918.8230 ,2.210 ,31.1300 
2,49,0,1,0,3,1,0,15,1,3,1,4,1,60,5,0,0,0,0,120,7.00 ,3,3.50 ,3.00 ,0,2,10,10,3,4,0.300 ,1,40000,2,1,14918.8230 ,2.210 ,31.1300 
2,53,1,1,1,4,1,1,15,10,6,0,4,2,40,5,0,0,0,0,240,2.25 ,2,1.00 ,1.00 ,0,2,6,10,3,3,0.092 ,1,200000,4,1,14918.8230 ,2.210 ,31.1300 
1,43,0,1,0,4,1,1,9,10,6,1,5,1,48,5,1,0,1,1,300,7.50 ,1,3.50 ,4.00 ,0,4,9,8,3,4,0.092 ,1,200000,4,1,14918.8230 ,2.210 ,31.1300 
1,46,0,1,0,3,1,1,16,1,4,1,4,2,40,5,0,0,0,1,10,5.75 ,3,1.00 ,3.50 ,0,4,10,5,3,4,0.444 ,1,80000,3,1,14918.8230 ,2.210 ,31.1300 
4,47,1,1,1,3,1,1,12,1,4,1,5,2,40,5,0,0,0,1,120,2.25 ,1,1.00 ,1.00 ,0,3,10,0,1,2,0.444 ,1,80000,3,1,14918.8230 ,2.210 ,31.1300 
1,58,1,1,0,2,1,1,12,5,3,1,5,1,96,2,0,0,0,0,120,2.75 ,3,3.50 ,2.00 ,0,3,10,6,3,2,0.000 ,1,96000,4,1,14918.8230 ,2.210 ,31.1300 
2,54,1,1,0,3,1,1,9,6,3,0,4,1,56,2,0,1,0,0,240,4.50 ,1,3.00 ,1.00 ,0,5,10,8,3,2,0.200 ,1,60000,2,1,14918.8230 ,2.210 ,31.1300 
1,48,0,1,0,3,1,1,12,6,3,1,3,0,0,2,0,1,1,1,120,5.50 ,3,3.00 ,3.00 ,0,3,9,6,1,4,0.200 ,1,60000,2,1,14918.8230 ,2.210 ,31.1300 
1,49,0,0,0,3,0,1,9,1,3,1,3,1,54,2,0,0,0,0,60,5.50 ,3,2.00 ,3.00 ,0,2,10,5,3,4,0.000 ,0,40000,2,1,14918.8230 ,2.210 ,31.1300 
2,50,1,0,0,3,0,1,6,1,3,1,5,1,42,2,0,0,1,1,120,3.25 ,2,3.00 ,3.00 ,0,2,10,5,3,1,0.000 ,0,40000,2,1,14918.8230 ,2.210 ,31.1300 
1,51,1,0,0,3,0,1,9,3,3,1,5,1,84,4,0,0,1,0,480,2.25 ,4,4.00 ,3.50 ,1,1,10,10,1,4,0.000 ,1,48000,2,1,14918.8230 ,2.210 ,31.1300 
1,50,1,0,0,3,0,1,6,3,3,1,5,1,70,2,0,0,1,0,50,2.25 ,3,1.00 ,5.00 ,0,3,10,9,2,2,0.000 ,1,85000,3,1,14918.8230 ,2.210 ,31.1300 
1,47,0,0,0,3,0,1,9,3,3,1,5,1,44,4,0,0,1,0,60,5.75 ,5,3.50 ,4.00 ,0,4,10,10,4,4,0.000 ,1,85000,3,1,14918.8230 ,2.210 ,31.1300 
2,55,1,1,1,4,0,1,9,2,0,1,5,1,56,5,0,0,0,0,120,5.75 ,3,1.50 ,2.50 ,0,4,9,8,4,2,0.000 ,1,82000,2,1,14918.8230 ,2.210 ,31.1300 
2,54,1,1,0,1,0,1,9,1,0,1,3,1,10,2,0,0,0,0,180,4.50 ,3,3.00 ,4.00 ,0,3,10,6,2,2,0.000 ,1,15000,3,1,14918.8230 ,2.210 ,31.1300 
2,57,1,1,0,2,0,1,0,1,0,1,5,0,0,2,0,0,0,0,0,1.25 ,5,3.00 ,4.50 ,0,4,10,7,1,4,0.000 ,0,7000,1,1,14918.8230 ,2.210 ,31.1300 
3,55,1,1,0,8,0,1,6,1,3,1,4,1,50,1,1,0,0,0,120,5.25 ,3,1.00 ,5.00 ,0,3,10,5,4,4,0.000 ,1,140000,2,1,14918.8230 ,2.210 ,31.1300 
2,59,1,1,0,6,0,1,6,0,3,1,5,1,60,2,0,0,1,0,0,8.25 ,3,3.00 ,5.00 ,0,5,5,5,4,5,0.188 ,1,200000,4,1,14918.8230 ,2.210 ,31.1300 
2,58,1,1,0,2,0,1,6,2,6,1,5,1,96,2,0,0,1,1,10,4.75 ,2,3.00 ,5.00 ,0,4,7,5,5,4,0.000 ,1,60000,3,1,14918.8230 ,2.210 ,31.1300 
1,50,1,1,0,2,0,1,6,0,3,1,5,0,0,2,0,0,0,0,0,6.25 ,3,3.00 ,1.00 ,0,4,7,8,1,4,0.000 ,1,30000,2,1,14918.8230 ,2.210 ,31.1300 
2,40,0,1,0,3,0,1,9,3,0,1,5,1,50,2,0,0,0,0,120,4.75 ,3,2.00 ,1.50 ,0,4,5,1,3,4,0.215 ,1,161600,4,1,14918.8230 ,2.210 ,31.1300 
1,43,1,1,0,3,0,0,9,3,0,0,5,1,70,1,0,1,1,0,300,2.25 ,3,1.00 ,1.00 ,0,4,10,8,3,3,0.215 ,1,161600,4,1,14918.8230 ,2.210 ,31.1300 
2,53,1,1,0,2,0,0,6,2,3,1,4,1,56,1,0,0,0,0,0,4.50 ,2,4.00 ,3.00 ,0,2,10,3,2,3,0.000 ,1,60000,3,1,14918.8230 ,2.210 ,31.1300 
2,55,1,1,0,2,0,1,0,3,6,1,5,1,84,2,0,0,0,0,0,5.00 ,5,3.00 ,5.00 ,0,2,0,10,4,4,0.000 ,1,30000,2,1,14918.8230 ,2.210 ,31.1300 
1,53,1,0,0,2,0,1,9,0,9,1,3,1,5,2,0,0,0,0,120,5.00 ,1,3.00 ,3.00 ,0,4,10,5,3,4,0.000 ,1,30000,2,1,14918.8230 ,2.210 ,31.1300 
1,32,0,0,1,4,0,1,12,5,0,1,5,2,42,2,0,1,1,1,120,4.50 ,1,2.00 ,3.00 ,0,3,5,5,4,4,0.000 ,1,20000,2,1,14918.8230 ,2.210 ,31.1300 
1,52,1,0,0,2,0,1,6,1,0,1,4,1,80,1,0,0,0,1,60,3.00 ,3,2.00 ,3.50 ,0,3,10,10,3,2,0.000 ,1,40000,3,1,14918.8230 ,2.210 ,31.1300 
2,44,0,0,0,3,0,1,9,1,0,1,5,1,40,5,0,0,0,0,120,5.50 ,4,3.00 ,3.00 ,0,4,8,6,3,4,0.429 ,1,80000,3,1,14918.8230 ,2.210 ,31.1300 
2,43,1,0,1,3,0,1,9,1,0,1,5,1,70,1,1,1,1,1,120,5.75 ,3,2.00 ,3.00 ,0,3,0,5,3,4,0.429 ,1,80000,3,1,14918.8230 ,2.210 ,31.1300 
2,31,1,1,0,5,0,1,9,1,0,1,4,1,72,2,0,0,0,0,180,4.50 ,3,4.00 ,5.00 ,0,3,10,5,5,3,0.075 ,1,90000,2,1,14918.8230 ,2.210 ,31.1300 
2,55,1,0,0,3,0,1,9,2,0,0,5,1,10,2,0,0,0,0,60,4.50 ,5,3.00 ,3.00 ,1,4,5,5,5,4,0.606 ,1,50000,2,1,14918.8230 ,2.210 ,31.1300 
2,49,0,0,0,3,0,1,9,4,3,1,5,1,14,2,0,0,0,1,80,5.50 ,4,3.00 ,4.00 ,0,4,10,7,1,5,0.000 ,1,85000,3,1,14918.8230 ,2.210 ,31.1300 
2,53,1,0,0,3,0,1,6,4,3,1,5,1,14,2,0,0,1,0,30,5.00 ,4,3.50 ,4.50 ,0,3,9,5,3,3,0.000 ,1,85000,3,1,14918.8230 ,2.210 ,31.1300 
1,47,1,1,0,5,1,1,12,4,3,0,4,1,40,5,1,1,0,1,240,2.50 ,3,3.00 ,3.00 ,0,3,8,7,4,4,0.186 ,1,147000,3,1,14918.8230 ,2.210 ,31.1300 
1,43,0,1,0,5,1,1,15,4,3,0,4,1,48,5,0,0,0,1,180,6.25 ,3,2.00 ,1.50 ,0,3,7,9,3,4,0.186 ,1,147000,3,1,14918.8230 ,2.210 ,31.1300 
2,42,1,1,0,3,1,1,6,2,3,1,5,1,84,2,0,0,1,0,120,7.00 ,3,4.00 ,3.00 ,0,4,10,8,3,4,0.082 ,1,120000,3,1,14918.8230 ,2.210 ,31.1300 
1,40,0,1,0,3,1,1,9,2,3,1,3,1,78,2,0,0,1,0,30,3.75 ,2,2.50 ,2.50 ,0,3,2,2,4,4,0.082 ,1,120000,3,1,14918.8230 ,2.210 ,31.1300 
2,59,1,1,0,2,1,1,9,2,0,1,4,2,56,2,0,0,0,0,60,4.50 ,3,2.00 ,4.00 ,0,3,7,3,4,2,0.000 ,1,100000,4,1,14918.8230 ,2.210 ,31.1300 
1,40,1,1,0,3,1,1,16,1,4,1,4,1,63,2,1,1,1,0,300,6.00 ,2,1.00 ,4.00 ,0,1,8,5,3,4,0.133 ,1,200000,4,1,14918.8230 ,2.210 ,31.1300 
2,39,0,1,0,3,1,1,12,1,4,1,5,1,54,2,0,0,0,0,720,4.50 ,3,3.00 ,1.00 ,0,1,10,5,3,4,0.133 ,1,200000,4,1,14918.8230 ,2.210 ,31.1300 
1,46,0,1,0,2,1,1,15,7,3,1,5,0,0,2,0,1,1,1,300,3.50 ,3,3.00 ,4.50 ,1,4,10,6,1,4,0.000 ,1,60000,3,1,14918.8230 ,2.210 ,31.1300 
1,53,1,1,0,2,1,1,12,7,3,0,3,2,40,5,0,0,0,0,480,3.00 ,3,3.00 ,3.00 ,0,3,5,5,3,4,0.000 ,1,60000,3,1,14918.8230 ,2.210 ,31.1300 
2,44,1,1,1,3,1,1,15,3,6,1,5,2,40,5,0,0,0,0,180,4.75 ,3,1.00 ,5.00 ,0,4,10,1,5,4,0.313 ,1,80000,3,1,14918.8230 ,2.210 ,31.1300 
2,41,0,1,0,3,0,1,9,3,6,0,5,1,84,1,0,0,1,0,240,4.25 ,2,1.00 ,3.00 ,0,3,10,8,2,3,0.313 ,1,80000,3,1,14918.8230 ,2.210 ,31.1300 
2,45,0,1,1,3,1,1,15,0,3,0,3,2,40,5,0,0,1,1,180,5.50 ,3,2.50 ,4.00 ,0,2,10,8,3,2,0.200 ,1,110000,3,1,14918.8230 ,2.210 ,31.1300 
2,45,1,1,0,3,1,1,12,0,3,1,4,2,60,5,1,1,0,0,120,5.75 ,3,2.50 ,4.00 ,0,3,9,1,3,4,0.200 ,1,110000,3,1,14918.8230 ,2.210 ,31.1300 
1,54,1,1,0,4,1,1,12,5,0,1,5,1,70,2,1,1,0,1,60,6.50 ,4,1.00 ,1.00 ,0,4,4,4,4,4,0.000 ,1,168000,4,1,14918.8230 ,2.210 ,31.1300 
1,49,0,1,0,4,1,1,12,5,0,1,5,1,48,5,0,0,0,1,120,5.75 ,2,3.00 ,3.00 ,0,3,6,6,3,2,0.000 ,1,168000,4,1,14918.8230 ,2.210 ,31.1300 
1,44,1,0,0,4,1,1,9,5,0,1,5,1,10,1,1,0,0,1,0,3.00 ,3,3.00 ,5.00 ,0,4,10,10,4,4,0.000 ,1,30400,1,1,14918.8230 ,2.210 ,31.1300 
1,39,0,0,0,4,0,1,9,5,0,1,3,1,84,2,0,0,0,0,120,3.50 ,1,1.00 ,2.00 ,0,3,10,8,3,5,0.000 ,1,30400,1,1,14918.8230 ,2.210 ,31.1300 
2,56,1,0,0,2,1,1,9,2,3,1,4,1,60,5,0,0,0,0,60,6.25 ,3,3.50 ,2.50 ,0,3,8,6,3,4,0.000 ,1,50000,3,1,14918.8230 ,2.210 ,31.1300 
2,56,1,0,0,2,0,1,6,5,0,1,4,1,84,5,0,0,0,0,60,4.25 ,4,4.00 ,3.50 ,0,2,10,8,3,4,0.000 ,1,75000,3,1,14918.8230 ,2.210 ,31.1300 
2,45,1,0,1,4,0,1,15,1,3,1,5,1,28,0,0,0,0,0,60,2.50 ,2,5.00 ,2.50 ,0,4,8,2,5,4,0.000 ,1,70800,3,1,14918.8230 ,2.210 ,31.1300 
2,44,0,0,0,4,0,1,12,1,3,1,5,1,14,1,0,0,0,0,0,6.25 ,3,5.00 ,1.00 ,0,3,7,7,4,5,0.000 ,1,70800,3,1,14918.8230 ,2.210 ,31.1300 
2,39,1,0,0,6,0,1,6,2,3,1,5,1,65,5,1,1,1,0,120,4.50 ,5,5.00 ,1.00 ,0,4,6,6,3,5,0.333 ,1,120000,2,1,14918.8230 ,2.210 ,31.1300 
2,37,0,0,0,6,0,1,9,2,3,1,5,2,60,5,0,1,1,0,240,5.50 ,3,4.00 ,2.00 ,0,4,7,5,4,4,0.333 ,1,120000,2,1,14918.8230 ,2.210 ,31.1300 
1,46,1,0,1,2,0,1,16,2,7,1,5,1,66,5,0,0,0,0,120,6.50 ,3,1.50 ,3.00 ,0,3,7,5,3,4,0.000 ,1,100000,4,1,14918.8230 ,2.210 ,31.1300 
2,44,0,0,0,2,0,1,9,2,7,1,5,1,21,2,0,0,0,0,160,6.25 ,4,1.50 ,4.00 ,0,4,3,3,3,5,0.000 ,1,100000,4,1,14918.8230 ,2.210 ,31.1300 
2,57,1,0,0,3,0,1,9,1,3,1,5,1,56,5,0,0,0,0,180,7.50 ,3,2.00 ,4.00 ,0,4,3,2,4,4,0.240 ,1,65000,2,1,14918.8230 ,2.210 ,31.1300 
2,58,1,0,0,2,0,1,6,2,6,1,5,1,56,1,0,0,0,0,0,5.00 ,3,4.00 ,3.00 ,0,3,10,5,1,4,0.000 ,1,30000,2,1,14918.8230 ,2.210 ,31.1300 
2,55,1,0,0,5,0,1,0,2,6,1,4,1,30,1,0,0,0,0,60,4.00 ,4,2.00 ,4.00 ,0,4,5,5,3,3,0.100 ,1,180000,3,1,14918.8230 ,2.210 ,31.1300 
2,32,1,0,0,5,0,1,12,5,3,1,5,1,63,3,1,0,0,0,120,2.75 ,2,1.50 ,5.00 ,0,4,10,5,3,2,0.100 ,1,180000,3,1,14918.8230 ,2.210 ,31.1300 
1,34,1,0,0,5,0,0,9,2,0,1,5,1,60,3,0,0,0,0,120,4.75 ,2,3.00 ,4.00 ,0,4,10,0,5,4,0.200 ,1,50000,2,1,14918.8230 ,2.210 ,31.1300 
2,58,1,0,0,5,0,0,6,3,0,1,5,1,12,2,0,0,0,0,120,5.25 ,4,2.50 ,3.50 ,0,3,8,5,3,4,0.200 ,1,50000,2,1,14918.8230 ,2.210 ,31.1300 
2,32,0,0,0,5,0,1,9,2,0,1,5,1,48,5,0,0,0,0,180,4.50 ,3,3.50 ,3.50 ,0,3,8,7,3,2,0.200 ,1,50000,2,1,14918.8230 ,2.210 ,31.1300 
2,47,1,0,0,4,0,1,9,4,0,1,5,2,56,5,1,0,1,0,120,3.25 ,5,4.00 ,5.00 ,0,3,10,9,5,4,0.000 ,1,100000,3,1,14918.8230 ,2.210 ,31.1300 
2,38,0,0,0,5,0,1,0,3,6,1,5,1,77,1,0,0,0,0,120,5.75 ,5,3.00 ,3.00 ,0,2,0,5,5,5,0.120 ,0,80000,2,1,14918.8230 ,2.210 ,31.1300 
1,41,1,0,0,5,0,1,6,3,6,1,5,1,63,1,1,0,1,0,120,2.50 ,5,1.50 ,2.00 ,0,2,6,5,4,4,0.120 ,0,80000,2,1,14918.8230 ,2.210 ,31.1300 
1,52,1,0,0,2,0,0,9,0,9,0,5,1,12,1,0,0,0,0,0,4.75 ,4,3.00 ,3.00 ,0,2,6,6,3,4,0.000 ,1,30000,2,1,14918.8230 ,2.210 ,31.1300 
2,53,1,0,0,8,0,1,9,4,3,1,4,1,10,1,1,0,0,1,0,2.50 ,5,4.00 ,4.50 ,0,2,10,5,5,2,0.000 ,1,30000,1,1,14918.8230 ,2.210 ,31.1300 
1,39,1,0,0,5,0,0,9,5,0,1,5,1,8,1,0,0,1,0,30,2.50 ,3,3.50 ,3.00 ,0,2,9,7,5,2,0.100 ,1,20000,1,1,14918.8230 ,2.210 ,31.1300 
2,34,0,0,0,5,0,1,9,5,0,1,5,1,6,1,1,0,0,0,300,3.75 ,3,3.00 ,4.00 ,0,2,3,5,1,2,0.100 ,1,20000,1,1,14918.8230 ,2.210 ,31.1300 
2,60,1,0,0,3,0,1,9,1,3,1,3,1,35,2,0,0,0,0,180,3.00 ,2,3.50 ,3.50 ,0,3,7,8,3,3,0.076 ,1,56630,2,1,14918.8230 ,2.210 ,31.1300 
1,33,1,0,0,5,0,1,6,4,3,1,5,1,70,1,0,0,0,0,60,4.50 ,3,1.00 ,3.50 ,0,3,10,10,1,4,0.100 ,1,65000,2,1,14918.8230 ,2.210 ,31.1300 
2,42,0,0,0,3,0,1,9,0,0,0,5,1,63,2,0,0,1,0,90,5.25 ,2,1.50 ,2.50 ,0,2,8,5,3,4,0.000 ,1,20000,2,1,14918.8230 ,2.210 ,31.1300 
1,42,1,0,0,3,0,1,9,0,0,1,5,1,56,1,0,0,0,0,60,3.75 ,3,4.00 ,4.00 ,0,4,10,10,3,4,0.000 ,1,20000,2,1,14918.8230 ,2.210 ,31.1300 
2,42,0,0,0,3,0,1,9,0,0,1,5,1,56,1,1,0,1,0,60,6.25 ,5,2.00 ,3.50 ,0,3,9,7,5,4,0.243 ,1,180000,4,1,14918.8230 ,2.210 ,31.1300 
2,53,1,1,0,2,1,1,9,0,0,1,4,1,56,5,0,0,0,0,45,4.50 ,3,4.00 ,4.00 ,0,3,5,3,4,3,0.000 ,1,75000,4,1,14918.8230 ,2.210 ,31.1300 
2,51,1,1,0,4,1,1,6,0,3,1,5,1,60,5,0,0,0,1,60,6.75 ,3,2.50 ,1.00 ,0,3,0,0,1,4,0.000 ,1,80000,2,1,14918.8230 ,2.210 ,31.1300 
1,54,1,1,0,2,1,0,6,3,0,1,5,1,56,2,0,0,0,0,0,4.50 ,3,3.00 ,3.00 ,0,2,5,5,3,4,0.000 ,1,40000,2,1,14918.8230 ,2.210 ,31.1300 
1,35,0,1,0,4,1,1,15,0,1,1,3,1,54,0,1,1,1,1,720,4.50 ,3,3.00 ,4.00 ,0,3,9,9,2,4,0.667 ,1,77500,3,1,14642.5535 ,2.411 ,15.9900 
3,58,1,0,0,3,1,1,6,10,0,1,5,1,56,1,0,0,0,0,120,6.25 ,5,5.00 ,5.00 ,0,5,6,8,3,5,0.000 ,0,55000,2,2,14756.7933 ,2.163 ,15.8900 
3,38,1,1,0,5,0,1,9,1,3,1,5,2,30,5,1,0,1,1,180,4.50 ,3,3.00 ,3.00 ,0,4,5,5,4,5,0.769 ,0,60000,2,1,14642.5535 ,2.411 ,15.9900 
2,39,0,1,0,5,0,1,12,1,3,1,5,2,40,5,0,0,1,0,30,6.25 ,3,1.00 ,3.00 ,0,4,5,5,4,4,0.769 ,0,60000,2,1,14642.5535 ,2.411 ,15.9900 
2,34,0,1,0,6,1,1,16,3,1,1,4,1,40,5,0,0,1,0,480,6.50 ,2,3.00 ,3.00 ,0,3,8,7,3,4,0.094 ,0,222000,3,1,14642.5535 ,2.411 ,15.9900 
2,39,1,1,0,3,0,1,12,1,6,1,4,1,40,2,1,1,1,0,0,7.25 ,4,2.00 ,3.00 ,0,4,5,5,3,5,0.008 ,1,60000,2,3,11676.8774 ,2.277 ,13.0000 
1,58,1,0,0,6,0,1,9,1,3,1,5,1,70,2,0,0,0,0,0,2.25 ,3,2.00 ,3.00 ,0,3,6,6,4,4,0.113 ,1,150000,3,1,11934.1041 ,2.218 ,20.5300 
2,36,1,0,0,6,0,1,12,3,0,1,5,1,60,5,1,0,1,1,60,7.75 ,4,3.00 ,3.50 ,0,4,6,8,5,4,0.113 ,1,150000,3,1,11934.1041 ,2.218 ,20.5300 
2,35,0,1,1,7,1,1,16,1,0,1,4,2,40,5,1,1,1,0,120,8.50 ,3,3.00 ,1.00 ,0,4,8,8,4,4,0.000 ,1,457600,4,3,14228.1586 ,2.315 ,17.7200 
1,28,0,0,0,4,0,1,9,0,0,1,4,2,35,1,0,0,1,0,600,2.75 ,2,3.00 ,3.50 ,0,4,5,4,3,5,0.000 ,1,168000,3,3,11676.8774 ,2.277 ,13.0000 
2,30,0,1,0,7,0,0,9,8,0,1,4,1,70,1,0,0,0,0,180,5.75 ,1,3.00 ,3.00 ,0,2,5,8,3,5,0.156 ,1,45000,1,3,15174.6888 ,2.997 ,17.6800 
