Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
3,42,0,1,0,13,0,1,6,4,0,1,4,1,21,1,0,1,1,1,0,7.50 ,1,2.50 ,3.00 ,0,4,10,10,3,4,1,81360,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,56,1,1,1,8,0,1,0,3,0,1,3,1,84,2,0,0,0,0,0,5.50 ,5,5.00 ,5.00 ,0,5,6,8,5,4,1,75000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,25,0,1,0,8,0,1,9,3,3,1,4,1,96,1,0,1,1,0,120,4.25 ,2,1.00 ,4.50 ,0,4,6,10,3,4,1,75000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
3,55,1,1,0,3,0,0,6,3,6,1,4,1,70,2,0,0,1,0,0,4.50 ,3,3.00 ,3.50 ,0,4,3,3,3,4,1,40000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,54,1,1,0,6,0,0,0,4,0,1,4,1,40,2,0,0,0,1,0,3.75 ,3,4.50 ,2.50 ,0,4,6,4,4,4,1,60000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,39,0,1,0,4,0,0,6,3,6,1,3,1,15,1,0,0,0,0,240,4.25 ,3,3.00 ,3.50 ,0,3,5,4,3,4,1,160000,3,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,42,1,1,0,4,0,0,0,3,6,1,5,1,14,2,1,0,1,1,0,3.75 ,3,4.00 ,5.00 ,0,3,5,5,4,4,1,160000,3,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,48,0,1,0,5,0,0,6,3,0,1,3,0,0,5,0,0,0,0,60,2.25 ,4,2.00 ,3.00 ,0,3,5,3,5,4,1,111500,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,52,1,1,1,3,1,0,15,5,9,1,4,2,50,5,0,0,0,0,120,6.00 ,3,3.50 ,3.00 ,0,4,5,5,3,4,1,150000,4,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,39,1,1,1,6,1,1,9,2,9,1,3,2,50,2,1,0,0,0,120,6.00 ,3,2.50 ,3.50 ,0,4,6,4,3,2,1,70000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,41,0,1,0,6,0,0,0,2,9,1,4,2,40,2,1,0,0,1,0,5.75 ,3,4.00 ,4.00 ,0,4,6,8,3,4,1,70000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,56,1,1,0,3,0,0,9,0,9,1,5,1,20,2,0,0,0,0,300,5.75 ,3,2.00 ,3.00 ,0,3,10,5,2,4,1,30000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,39,1,0,0,5,0,1,0,0,6,1,5,1,20,1,1,0,1,1,60,5.75 ,4,2.50 ,4.00 ,0,4,1,8,3,3,1,52000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,44,1,0,0,4,0,1,6,1,0,0,5,1,40,1,1,0,1,0,150,7.75 ,4,1.50 ,5.00 ,0,3,10,10,2,4,0,100000,3,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,45,0,0,0,4,0,1,6,1,0,1,5,1,56,0,1,1,1,0,60,4.50 ,5,5.00 ,5.00 ,0,5,10,10,5,4,0,100000,3,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
4,60,1,0,0,7,0,1,9,1,9,1,5,1,40,2,0,0,0,0,0,5.00 ,2,3.00 ,4.00 ,0,3,8,6,3,3,1,8000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,54,1,0,1,6,0,1,9,2,9,1,4,1,77,2,0,0,0,0,20,5.75 ,3,3.00 ,3.00 ,0,3,10,10,1,2,1,40000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,44,1,0,0,4,0,0,6,1,0,1,5,1,55,2,0,0,0,0,60,5.50 ,1,1.00 ,4.50 ,0,4,8,8,2,4,1,60000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,43,0,0,0,4,0,0,6,1,0,1,5,1,60,2,0,0,0,0,0,5.50 ,3,2.00 ,4.00 ,0,4,7,6,3,4,1,60000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,60,1,0,0,4,0,0,6,7,6,1,5,1,55,2,0,0,0,0,60,5.50 ,2,1.50 ,4.50 ,0,4,8,8,2,4,1,60000,3,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,47,0,0,0,4,0,1,0,6,9,1,5,1,40,2,0,0,1,1,9,4.75 ,4,3.50 ,4.50 ,0,3,10,10,4,4,1,50000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,41,1,0,0,4,0,0,9,6,9,1,5,1,35,2,0,0,0,0,60,2.25 ,2,1.00 ,4.00 ,0,1,5,6,3,4,1,50000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
4,53,1,1,0,5,0,0,9,3,9,1,5,1,40,2,0,0,0,0,600,7.25 ,4,2.00 ,5.00 ,0,4,2,2,4,5,1,100000,4,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
3,35,1,0,0,7,0,1,12,1,0,1,5,1,50,5,1,0,1,0,120,4.50 ,3,4.00 ,3.50 ,0,3,5,6,5,3,1,130000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,40,1,0,0,8,0,1,9,1,3,1,5,1,40,3,0,0,0,1,100,3.00 ,5,5.00 ,5.00 ,0,1,1,1,5,4,1,80000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,35,0,0,0,5,0,0,6,4,6,1,3,1,56,1,0,0,0,0,60,7.00 ,4,3.00 ,2.00 ,0,3,1,0,3,1,1,75000,2,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,39,1,1,0,4,1,1,15,5,3,1,5,2,40,5,1,0,0,1,60,4.50 ,4,2.00 ,3.50 ,0,4,2,2,3,4,1,150000,4,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,34,0,1,0,4,0,0,12,5,3,1,5,0,0,1,0,0,0,0,240,6.25 ,5,5.00 ,5.00 ,0,4,10,10,5,4,1,150000,4,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,49,1,0,0,5,0,1,9,2,9,1,5,1,40,2,0,0,0,1,0,3.50 ,1,3.00 ,5.00 ,0,2,4,0,1,4,1,10000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,47,0,0,0,5,0,1,0,2,9,1,5,1,96,2,0,0,0,0,0,0.00 ,1,5.00 ,5.00 ,0,2,10,10,2,4,1,10000,1,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
3,60,1,1,0,6,0,1,12,4,6,1,4,1,70,2,0,0,0,0,60,7.00 ,3,1.00 ,4.50 ,0,4,10,10,3,2,1,150000,3,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,34,1,1,0,6,0,1,12,0,0,1,5,1,56,2,1,0,1,1,240,6.50 ,3,1.00 ,4.00 ,0,4,2,7,3,4,1,150000,3,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,34,0,1,0,6,0,0,12,0,0,1,5,1,42,2,1,0,1,1,120,3.25 ,3,2.50 ,5.00 ,0,4,6,5,5,4,1,150000,3,3,52321 ,15174.6888 ,2.997 ,0.120 ,0.789 
2,37,0,1,0,4,1,1,16,1,0,1,2,2,40,5,0,0,0,0,120,6.50 ,2,4.00 ,4.00 ,0,4,8,8,2,4,1,94000,2,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,30,0,1,1,4,0,1,15,6,0,1,3,1,50,5,0,1,1,0,300,3.50 ,2,2.50 ,3.00 ,0,3,8,8,3,4,1,40000,1,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
2,31,0,0,0,4,1,1,15,0,0,1,4,2,45,5,0,0,1,0,360,5.25 ,3,3.50 ,2.50 ,0,3,7,8,4,4,1,70000,2,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
2,31,1,1,1,2,1,1,16,1,0,1,3,2,40,4,1,0,0,0,60,7.50 ,3,5.00 ,1.00 ,0,3,5,10,3,4,0,75000,3,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
1,38,1,1,1,1,0,1,9,0,0,1,5,1,60,2,1,1,1,1,120,4.75 ,5,5.00 ,5.00 ,1,5,1,1,3,4,1,80000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,30,1,1,0,3,0,1,12,2,4,1,5,1,14,1,1,1,0,0,600,5.25 ,3,1.50 ,2.00 ,0,4,8,5,3,4,0,20000,1,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
1,31,0,1,0,3,0,1,9,6,0,1,3,1,56,1,0,0,0,0,120,5.25 ,3,2.50 ,3.00 ,0,3,8,8,4,4,0,65000,2,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
2,57,1,0,0,2,0,1,9,0,3,1,5,1,10,2,0,0,0,0,0,4.00 ,1,3.00 ,5.00 ,0,4,10,10,5,4,1,80000,4,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
2,41,1,1,0,3,0,1,9,4,3,1,5,1,40,2,0,1,1,0,150,2.00 ,1,1.50 ,1.00 ,0,2,10,10,2,4,0,60000,4,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
2,37,0,1,0,3,0,1,6,4,3,1,3,1,84,2,0,0,1,1,90,4.00 ,3,1.50 ,2.00 ,0,4,5,5,3,4,0,60000,4,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
2,47,0,1,0,2,0,1,0,2,0,1,4,0,0,0,0,0,0,0,120,6.50 ,4,3.50 ,4.00 ,0,5,4,6,1,5,0,40000,2,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
2,56,1,0,0,1,0,1,9,5,3,1,5,2,72,2,0,0,0,0,30,6.25 ,3,3.00 ,3.00 ,0,4,4,3,2,3,1,100000,3,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
2,47,1,1,0,3,1,0,12,1,3,0,4,1,42,5,0,0,0,0,120,3.00 ,3,3.50 ,3.00 ,1,2,5,10,3,4,1,60000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,48,0,1,0,3,1,1,9,1,6,1,3,1,45,5,0,1,0,1,60,2.25 ,3,4.00 ,3.00 ,0,2,5,5,3,5,1,60000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
3,35,1,1,0,3,0,1,9,1,7,1,5,1,40,5,1,0,0,1,60,6.00 ,2,2.50 ,4.00 ,0,4,3,7,3,4,0,80000,3,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
1,54,1,1,0,6,0,1,6,1,0,1,5,1,63,2,0,0,0,0,120,6.00 ,3,3.00 ,3.50 ,0,4,3,5,2,4,1,40000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,32,1,1,0,6,0,1,15,0,6,1,5,1,36,5,1,0,0,1,60,4.00 ,3,2.00 ,3.00 ,0,3,10,8,4,4,1,40000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
3,33,0,1,0,3,1,1,15,1,6,1,3,2,40,5,1,0,0,0,120,7.00 ,3,2.50 ,3.00 ,0,4,8,8,3,4,0,120000,3,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,35,1,1,1,4,1,1,15,2,1,1,5,2,50,5,0,0,0,0,120,5.25 ,3,4.00 ,4.00 ,0,5,5,5,4,4,1,70000,2,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
1,39,1,0,0,1,0,1,9,2,0,1,5,1,48,5,1,0,1,1,300,7.00 ,5,4.00 ,3.00 ,0,2,5,8,3,4,1,21714,2,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
1,42,1,1,0,3,1,1,12,5,3,1,5,2,40,5,1,0,0,0,240,6.50 ,4,1.00 ,5.00 ,0,4,10,8,3,4,1,80000,4,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,37,0,1,0,3,1,1,15,5,3,1,3,2,45,5,0,0,0,0,300,4.00 ,1,5.00 ,1.00 ,0,3,10,5,3,2,1,80000,4,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
1,40,0,1,0,3,1,1,9,4,0,1,3,2,40,5,0,0,0,0,0,3.75 ,3,1.00 ,5.00 ,0,5,0,3,3,4,1,70000,2,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,32,0,0,0,3,0,1,15,2,6,1,4,2,50,2,0,0,1,1,60,7.50 ,4,2.00 ,3.50 ,0,4,7,7,5,4,1,20000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,39,1,1,0,2,0,1,9,0,0,0,5,1,70,1,1,0,1,0,60,3.75 ,4,4.00 ,4.00 ,0,3,10,7,3,4,1,42210,2,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,39,0,1,0,2,0,1,9,0,0,1,5,2,66,5,1,1,1,0,15,4.75 ,3,1.00 ,3.00 ,0,3,5,10,3,4,1,42210,2,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,36,1,0,0,1,1,1,6,4,3,0,5,1,63,1,0,0,0,0,100,5.50 ,3,3.00 ,2.50 ,0,4,5,6,4,4,1,50000,2,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
1,32,0,1,0,3,0,1,16,1,4,1,4,1,48,5,0,0,1,1,240,4.50 ,1,3.50 ,2.00 ,0,3,8,7,3,4,1,200000,4,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,42,0,1,1,3,0,1,12,5,3,1,4,1,84,2,1,0,0,0,200,5.50 ,3,1.00 ,3.50 ,0,3,0,0,4,4,1,350000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,47,1,1,0,3,0,1,9,5,3,1,3,1,80,2,0,0,0,0,240,5.00 ,3,4.00 ,3.00 ,0,4,7,6,1,4,1,350000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
1,36,0,1,0,3,1,1,15,4,0,1,4,1,45,5,0,0,0,0,540,6.75 ,2,1.00 ,3.50 ,0,4,9,9,3,4,1,260000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,33,0,1,0,4,1,1,15,1,6,1,4,1,48,5,0,0,1,0,480,5.00 ,2,4.00 ,3.00 ,0,4,9,10,3,5,1,0,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,29,1,1,0,3,0,1,16,2,0,1,4,0,0,5,1,0,1,0,480,4.00 ,3,4.00 ,1.50 ,0,1,6,6,3,4,0,400000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,34,1,0,0,4,0,1,12,0,6,1,5,1,63,3,1,1,1,1,60,5.25 ,3,3.50 ,2.00 ,0,3,6,7,5,4,1,55000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,36,0,1,0,3,1,1,16,1,0,1,5,1,60,5,0,0,1,0,180,5.00 ,2,2.00 ,2.50 ,0,4,10,5,2,4,1,350000,4,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,56,1,1,0,2,0,1,9,0,6,1,5,1,40,5,0,0,0,0,300,7.50 ,3,1.00 ,3.00 ,0,3,10,0,3,4,1,190000,4,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
1,33,0,1,0,3,0,1,15,0,3,0,3,1,40,2,0,0,0,1,720,4.00 ,3,1.00 ,4.00 ,0,4,8,8,3,5,1,250000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,33,0,0,1,6,0,1,16,0,1,1,5,1,48,2,0,0,0,0,240,6.75 ,4,3.00 ,3.50 ,0,3,7,8,5,4,1,80000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,46,1,1,0,3,0,1,9,1,3,1,5,1,70,3,0,0,1,0,30,7.00 ,2,1.50 ,3.00 ,0,4,10,6,4,4,0,120000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,45,0,1,0,3,0,1,6,1,3,0,5,1,80,2,0,0,1,0,0,5.75 ,3,2.00 ,3.00 ,0,4,5,7,5,4,0,120000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,45,1,0,0,5,0,1,6,2,3,1,5,1,80,2,1,0,0,1,4,6.50 ,3,2.00 ,5.00 ,0,4,10,5,3,1,1,60000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,43,0,0,0,5,0,0,9,2,3,1,5,1,70,2,0,0,0,0,10,6.75 ,4,1.00 ,5.00 ,0,4,0,0,1,4,1,60000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,37,1,1,0,6,0,1,9,3,3,0,3,1,63,1,1,1,1,1,0,3.25 ,2,1.00 ,4.00 ,0,2,10,6,1,3,1,150000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,34,0,1,0,6,0,1,6,3,3,1,3,1,63,0,1,0,1,1,0,5.75 ,2,2.00 ,4.00 ,0,3,3,5,3,4,1,150000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,56,1,0,0,4,0,1,6,3,6,0,5,1,70,1,0,0,0,0,0,3.75 ,1,3.00 ,3.00 ,0,4,10,6,1,4,1,30000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,41,1,0,0,6,0,0,15,3,0,1,5,1,70,2,1,0,1,1,60,6.75 ,4,3.00 ,3.00 ,0,3,6,6,4,4,1,150000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,45,1,0,0,4,0,1,6,3,0,1,5,1,84,1,1,0,1,1,30,7.50 ,3,5.00 ,2.00 ,0,2,10,8,5,4,1,30000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
1,42,0,0,0,3,0,1,9,1,0,1,4,1,28,2,0,0,0,0,0,6.25 ,3,4.50 ,3.00 ,0,5,7,4,1,2,1,46000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,41,0,0,1,7,1,1,9,4,0,1,5,1,49,2,1,0,0,0,15,8.25 ,4,3.00 ,5.00 ,0,2,10,10,5,4,1,60000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,45,1,0,0,5,0,1,0,0,6,1,5,1,48,1,0,0,1,1,180,4.50 ,3,3.00 ,4.00 ,0,3,8,5,2,5,1,110000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,45,0,0,0,5,0,1,6,0,6,1,5,1,56,1,0,0,1,0,0,2.50 ,3,5.00 ,5.00 ,0,4,5,5,3,1,1,110000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,41,1,0,0,5,0,1,12,4,3,1,5,1,70,2,1,1,1,1,5,7.50 ,3,3.00 ,3.00 ,0,1,5,0,1,5,1,30000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,45,0,0,0,5,0,1,9,4,3,1,2,1,91,2,1,1,1,0,4,6.25 ,2,4.00 ,4.00 ,0,4,10,10,1,5,1,30000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,41,1,0,0,6,0,1,9,2,0,1,5,1,60,1,1,0,0,1,120,7.75 ,2,2.00 ,2.00 ,0,4,7,6,4,4,1,60000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,39,0,0,0,6,0,1,9,2,0,1,5,1,20,1,1,0,0,1,60,5.00 ,3,1.00 ,4.50 ,0,4,6,7,3,4,1,60000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,50,1,0,0,4,0,1,6,4,0,1,5,1,60,1,0,0,0,0,60,7.50 ,3,3.50 ,4.50 ,0,1,10,10,5,4,1,100000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,46,0,0,0,4,0,0,6,4,0,1,5,1,49,1,0,0,1,0,30,5.00 ,3,2.50 ,3.00 ,0,2,5,5,4,4,1,100000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,59,1,0,0,6,0,1,9,3,3,1,5,1,35,2,0,0,1,0,120,4.75 ,5,2.50 ,5.00 ,0,3,10,10,3,4,1,60000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,36,1,0,0,6,0,1,9,5,0,1,5,1,48,1,1,0,1,0,120,6.25 ,3,1.00 ,5.00 ,0,4,10,5,3,5,1,60000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,31,0,0,0,6,0,0,9,5,0,1,5,1,45,1,1,0,1,1,60,4.25 ,3,2.50 ,3.00 ,0,4,10,10,5,2,1,60000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,53,1,0,0,4,0,1,9,4,9,1,4,1,56,2,0,0,0,0,0,7.25 ,3,3.00 ,3.00 ,0,3,9,9,3,5,0,150000,4,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,49,0,0,0,4,0,1,0,4,9,1,5,1,56,2,0,0,0,0,180,5.25 ,3,4.00 ,4.00 ,0,4,10,10,3,5,0,150000,4,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,53,1,0,0,3,0,1,0,2,9,1,5,1,50,2,0,0,0,0,0,8.00 ,3,3.50 ,3.00 ,0,5,9,5,5,4,1,64000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,54,1,0,0,3,0,1,0,0,9,1,5,1,40,2,0,0,0,0,0,6.00 ,3,3.00 ,4.50 ,0,3,5,5,3,4,1,40000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,54,1,0,0,4,0,1,0,2,9,1,5,1,30,2,0,0,0,0,0,3.75 ,3,4.00 ,3.00 ,0,4,8,5,4,4,1,40000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,47,1,0,0,5,0,1,9,7,3,0,5,1,55,2,1,1,1,1,60,4.50 ,3,3.00 ,3.00 ,0,4,10,9,5,2,1,230000,4,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,53,1,0,0,2,0,1,6,1,3,0,5,1,56,2,0,0,0,0,0,4.00 ,4,1.00 ,2.50 ,0,3,4,2,5,4,1,80000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,49,0,0,0,3,0,0,6,3,0,0,5,1,84,5,0,0,0,0,0,7.50 ,1,1.00 ,5.00 ,0,5,10,10,5,4,0,30000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,52,1,0,0,3,0,1,6,3,0,1,5,1,84,5,1,0,1,0,0,3.75 ,1,1.00 ,3.00 ,0,4,10,10,5,4,0,30000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
1,31,0,0,0,4,0,0,15,3,0,0,3,1,60,1,1,0,1,1,240,3.00 ,3,3.00 ,2.00 ,0,3,6,6,4,2,1,0,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,31,1,0,0,9,0,0,9,3,0,0,5,0,0,0,1,1,1,1,120,5.00 ,2,4.00 ,5.00 ,0,3,3,5,3,4,1,20000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,29,1,0,0,9,1,0,12,1,3,1,4,1,70,5,0,1,1,0,180,2.75 ,3,2.50 ,2.00 ,0,3,8,7,5,4,1,20000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,48,0,0,0,5,0,1,6,0,0,1,5,1,46,2,0,0,0,0,0,6.00 ,3,3.50 ,3.00 ,0,4,0,5,2,4,1,20000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,50,1,0,0,5,0,0,6,1,6,1,5,1,28,1,0,0,1,1,0,7.50 ,4,3.50 ,4.00 ,0,5,8,6,5,4,1,30000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,56,1,0,0,6,0,0,9,4,3,1,5,1,70,2,1,0,0,0,60,3.75 ,3,3.00 ,3.00 ,0,4,5,5,2,4,1,80000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,60,1,0,0,3,0,1,9,7,3,1,5,1,60,2,0,0,0,0,0,6.00 ,3,4.00 ,4.00 ,0,4,8,6,5,4,1,70000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,48,1,0,0,5,0,1,9,6,3,1,5,1,50,2,0,0,0,0,0,5.75 ,3,1.00 ,3.50 ,0,4,7,5,5,3,1,100000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,42,0,0,0,5,0,1,6,6,3,1,3,1,50,2,0,0,0,1,0,4.75 ,5,1.00 ,4.50 ,0,4,5,3,1,4,1,100000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,43,1,0,0,9,0,0,6,0,0,0,4,1,21,2,1,1,0,1,0,7.50 ,1,1.00 ,5.00 ,0,4,1,0,1,4,1,180000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,43,0,0,0,9,0,0,6,0,0,1,3,1,14,2,0,0,0,0,0,4.75 ,2,4.00 ,5.00 ,0,3,5,5,1,4,1,180000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,34,0,0,0,6,0,1,15,1,6,1,4,1,45,2,1,0,0,1,240,6.00 ,3,2.00 ,3.00 ,0,4,8,5,3,4,1,40000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,46,1,0,0,5,0,0,6,10,3,0,5,1,56,2,1,0,1,1,120,8.25 ,4,3.00 ,3.00 ,0,4,6,6,4,5,1,120000,3,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,57,1,0,0,6,0,0,9,1,9,0,5,1,70,2,0,0,0,0,0,8.25 ,3,3.50 ,3.00 ,0,4,6,5,3,4,1,40000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
1,55,1,0,0,3,0,0,9,1,9,1,1,1,46,2,0,0,0,0,0,7.50 ,4,3.00 ,4.00 ,0,4,0,0,3,5,1,30000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
1,45,1,0,0,6,0,0,6,7,3,1,3,1,84,1,1,0,0,1,60,5.25 ,3,2.50 ,2.50 ,0,3,5,5,3,1,1,30000,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,46,1,0,0,4,0,0,9,5,9,1,5,1,70,2,0,0,1,1,30,3.75 ,3,2.00 ,3.00 ,0,4,7,1,4,4,1,74100,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,35,0,1,1,6,1,1,12,1,0,1,5,1,57,2,1,0,1,1,120,5.25 ,4,3.00 ,3.00 ,0,4,4,3,4,4,1,110000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
1,36,1,1,0,6,0,1,12,1,0,1,5,0,0,2,1,0,1,1,240,1.75 ,1,2.00 ,4.00 ,0,1,8,0,1,4,1,110000,2,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
2,60,1,1,0,7,1,1,6,1,0,1,5,1,49,2,0,0,0,0,0,5.25 ,4,5.00 ,4.50 ,0,2,6,5,5,4,0,70500,1,3,61716 ,14276.1347 ,2.784 ,0.105 ,0.794 
